,file,language,header1,header2,paragraph
3521,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,ÖĞÜTÜCÜYÜ TEMIZLEME,Öğütme başlığını ve cihaza takıldığı alanı temizlemek için temizleme fırçasını kullanın. Su kullanmayın.
3522,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,ÖĞÜTÜCÜYÜ TEMIZLEME,"12. Öğütme başlığını, öğütme başlığının üzerindeki  işaretlerini b işaretleri ile aynı hizaya getirerek ve aşağı doğru bastırarak tekrar yerine takın (Şekil G). Kolu tekrar katlayın."
3523,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,ÖĞÜTÜCÜYÜ TEMIZLEME,13. Öğütme kumandasını çevirerek herhangi bir öğütme ayarına getirin.
3524,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,ÖĞÜTÜCÜYÜ TEMIZLEME,14. Doldurma hunisini tekrar yerine takın.
3525,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),"60 demlenme programından sonra cihazda kireç giderme işleminin yapılması gerektiğini belirtmek için, ekranda CLE (temizleme) ve c simgesi görüntülenecektir.  Kireç giderme işlemi, zamanla doğal olarak biriken kalıntıları temizler."
3526,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),1. 
3527,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),"Plastik gövdeli ürünlerde kullanıma uygun, tescilli bir kireç giderici ürün kullanın. Üreticinin ürünle birlikte verdiği talimatları uygulayın."
3528,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),2. 
3529,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),"Kireç giderme solüsyonunu su haznesine, max işaretine kadar dökün."
3530,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),3. 
3531,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN), c düğmesine basın. 
3532,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),4. 
3533,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),Otomatik ‘kendiliğinden temizlik (self clean)’ süreci başlayacak ve yaklaşık 45 dakika sürecektir.
3534,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),5. 
3535,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),"Süreç tamamlandığında, kahve makineniz kendiliğinden kapanacaktır."
3536,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,KENDILIĞINDEN TEMIZLIK (SELF CLEAN),• Garanti kapsamında kireç nedeniyle arızalı olarak gelen ürünlerin onarımları ücrete tabi olacaktır.
3537,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,TEMIZLEME SIKLIĞI,Günlük: 
3538,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,TEMIZLEME SIKLIĞI,"Kullanılmış tüm kahve çekirdeklerini ve filtre kağıtlarını gereken şekilde çıkarın. Filtre tutucusunu ve karafı temizleyin. Şekil H’de gösterilen gölgeli alanı nemli bir kağıt havlu ile silin. Gerekiyorsa, kahve kalıntılarını yumuşatmak için fırçayı kullanın."
3539,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,TEMIZLEME SIKLIĞI,Haftalık: 
3540,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,ÖZEN VE BAKIM,TEMIZLEME SIKLIĞI,Öğütücüyü temizleyin.
3541,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,HATA KODLARI,,"Kahve makineniz, sorun giderme konusunda size yardımcı olmak için aşağıda verilen hata kodlarından birini görüntüleyebilir."
3542,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,HATA KODLARI,ANLAMI,E01Kahve çekirdeği doldurma hunisi doğru şekilde takılmamış. Kahve çekirdeği doldurma hunisini çıkarın ve tekrar takın.
3543,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,HATA KODLARI,ANLAMI,"E02(Öğütme başlığının altında yer alan) sürgü açık kalmıştır. Cihazın fişini elektrik prizinden çıkarın ve soğumasını bekleyin. Şekil H'de gösterilen gölgeli alanı nemli bir kağıt havlu ile silin. Gerekiyorsa, kahve kalıntılarını yumuşatmak için fırçayı kullanın."
3544,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,HATA KODLARI,ANLAMI,"E03(Öğütme başlığının altında yer alan) sürgü kapatılamıyor. Cihazın fişini elektrik prizinden çıkarın ve soğumasını bekleyin. Şekil H’de gösterilen gölgeli alanı nemli bir kağıt havlu ile silin. Gerekiyorsa, kahve kalıntılarını yumuşatmak için fırçayı kullanın."
3545,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,GERİ DÖNÜŞÜM,,"WTehlikeli maddelerin yol açacağı çevre ve sağlık sorunlarını önlemek için, şu sembollerden biri ile işaretlenmiş cihazlar ve şarj edilebilir ve tek kullanımlık piller genel evsel atıklarla birlikte çöpe atılmamalıdır. Elektrikli ve elektronik ürünleri ve ilgili olabilecek şarj edilebilir ve tek kullanımlık pilleri her zaman resmi, uygun bir geri dönüşüm/toplama noktasına bırakın."
3546,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,GERİ DÖNÜŞÜM,,Bakanlıkça tespit ve ilan edilen kullanım ömrü 7 yıldırTaşıma ve nakliye sırasında dikkat edilecek hususlar :
3547,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,GERİ DÖNÜŞÜM,,Ürünü düşürmeyinizDarbelere maruz kalmamasını sağlayınızCihazı nakliye sırasında orijinal ambalajında taşıyınız.
3548,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,tr,GERİ DÖNÜŞÜM,,"GBDEFRNLITESPTDKSENOFIRUCZSKPLHRSIGRHUTRROBGAECitiți instrucțiunile, păstrați-le într-un loc sigur; dacă daţi aparatul altcuiva, nu uitaţi să daţi şi instrucţiunile. Îndepărtați toate ambalajele înainte de folosire."
3549,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"Respectaţi măsurile de siguranţă de bază, inclusiv:"
3550,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"Acest aparat poate fi folosit de către persoane cu capacități fizice, senzoriale sau mentale reduse sau lipsite de experiență și cunoștințe dacă sunt supravegheate/instruite și înțeleg pericolele la care se supun."
3551,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,Copiii nu trebuie să folosească sau să se joace cu aparatul.
3552,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,Nu lăsați aparatul și cablul la îndemâna copiilor.
3553,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,Utilizarea incorectă a aparatului poate produce leziuni.
3554,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,h Suprafețele aparatului se vor încinge. Căldura reziduală va păstra suprafeţele fierbinţi după utilizare.
3555,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,Nu scufundați corpul aparatului în lichid.
3556,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"În cazul în care cablul este deteriorat, trebuie înlocuit de către fabricant, agentul de service sau orice altă persoană calificată, pentru a evita accidentele."
3557,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,Pe suprafața de încălzire persistă căldură reziduală după utilizare.
3558,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"Pe durata utilizării, cafetiera nu trebuie așezată în dulap."
3559,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"Întrebuințați acest aparat de uz casnic în conformitate cu aceste instrucțiuni. Orice întrebuințare ce contravine instrucțiunilor poate genera răni/leziuni, șocuri electrice sau alte asemenea accidente."
3560,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"Acest aparat de uz casnic poate fi întrebuințat și de către persoanele cu capacități fizice, senzoriale sau mentale reduse ori cu lipsă de experiență și cunoștințe, dacă li s-au oferit îndrumări ori instrucțiuni cu privire la modul de întrebuințare în condiții de siguranță și dacă înțeleg posibilele pericole aferente."
3561,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,Acest aparat este destinat uzului casnic și poate fi întrebuințat deopotrivă în situații similare precum cele de mai jos:
3562,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"• în raioane de articole de bucătărie din magazine de specialitate, spații de birouri și alte asemenea medii de lucru;"
3563,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"• de către clienți într-un hotel, motel sau alt spațiu rezidențial similar;"
3564,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,• într-un spațiu de tip pensiune;
3565,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,• la o fermă.
3566,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"b Nu folosiţi acest aparat lângă cadă, duş, chiuvetă sau alte recipiente ce conţin apă."
3567,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,"• Aşezaţi aparatul pe o suprafaţă stabilă, nivelată, termorezistentă."
3568,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,• Nu folosiţi aparatul în niciun alt scop decât cel descris în aceste instrucţiuni.
3569,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PREVEDERI IMPORTANTE DE SIGURANŢĂ,,• Nu operaţi aparatul dacă este stricat sau nu funcţionează corect.
3570,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,1. 
3571,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Vas pentru boabele de cafea și capac2. 
3572,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Comandă măcinare3. 
3573,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Rezervor apă4. 
3574,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Afișaj5. 
3575,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Panoul de comandă6. 
3576,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Plită7. 
3577,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Carafă8. 
3578,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Cameră suport filtru9. 
3579,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Suport filtru10. Filtru de hârtie nr. 4 (nefurnizat)11. 
3580,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,PĂRŢI COMPONENTE,,Perie de curățare
3581,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,ÎNAINTE DE PRIMA UTILIZARE,,"Urmați instrucțiunile de sub secțiunea UTILIZARE MOD MĂCINARE PREALABILĂ CAFEA, dar FĂRĂ a adăuga un filtru de hârtie sau cafea. Odată ce apa a trecut prin aparat, aruncați-o. Spălați apoi uscați carafa."
3582,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,DEPOZITAREA CABLULUI,,Cablul de alimentare în exces poate fi împins înapoi în corpul aparatului pentru depozitare.
3583,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,DEPOZITAREA CABLULUI,,Depozitați cablul în exces împingându-l înapoi în corpul aparatului.
3584,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,"Setarea ceasului nu este necesară pentru a utiliza cafetiera, dar este necesară dacă doriți să utilizați funcțiile temporizatorului."
3585,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,1. 
3586,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,Introduceți ștecărul în priza de alimentare.
3587,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,2. 
3588,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,12:00 va lumina intermitent pe afișaj.
3589,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,3. 
3590,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,Utilizați butoanele hr (ore) și min (minute) pentru a seta ora corectă în format de 24 de ore.
3591,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,• Ceasul își va păstra setările până când aparatul de cafea este deconectat.
3592,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,CONFIGURAŢI CEASUL,,"• Utilizați butoanele hr (ore) și min (minute) pentru a seta o oră nouă. Dacă nu apăsați butoanele hr (ore) și min (minute) în 15 secunde, aparatul de cafea va reveni la afișarea orei setate anterior."
3593,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,"hr, minFolosite pentru a seta timpul (ore și minute)bbFolosite pentru a selecta tăria cafelei.  Pentru modul Măcinare și fierbere opțiunile sunt: "
3594,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,"b normal bb mediu bbb tare. Valoarea implicită este bb. Pentru modul măcinare prealabilă cafea, opțiunile sunt DEZACTIVAT sau ACTIVAT. "
3595,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,gNumărul de cești care se fierb (numai modul Măcinare și fierbere). Selectează cantitatea de cafea care va fi măcinată în funcție de cantitatea de apă din rezervor. Opțiuni: 
3596,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,", , ,  și . Valoarea implicită este ."
3597,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,YFolosită pentru a seta temporizatorul.
3598,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,sSelectare mod. Acest buton selectează modul Măcinare și fierbere (ecranul va afișa g) sau modul măcinare prealabilă cafea (ecranul va afișa s).
3599,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,+Începe procesul de fierbere.
3600,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,COMENZI,cInițiază modul curățare automată.
3601,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,"b,  bb,  bbbAfișează tăria cafelei selectate în prezent. Pentru modul Măcinare și fierbere, afișajul arată: "
3602,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,b normal bb mediu bbb tare. 
3603,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,"Pentru modul măcinare prealabilă cafea, dacă modul de tărie este setat la DEZACTIVAT, nu va apărea pictograma b. Dacă modul de tărie este setat la ACTIVAT, afișajul va afișa b.   "
3604,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,", , ,  și Afișează numărul de selectat în prezent de cești care trebuie fierte (numai modul Măcinare și fierbere)."
3605,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,gModul Măcinare și fierberea selectat.
3606,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,sModul Măcinare prealabilă cafea selectat.
3607,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,COMENZI ȘI AFIȘARE,AFIȘARE PICTOGRAME,CLE cAparatul necesită curățare. Folosiți funcția curățare automată.
3608,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,MODURI DE FUNCȚIONARE,,Aparatul dvs. de cafea are două moduri de funcționare.
3609,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,MODURI DE FUNCȚIONARE,MODUL MĂCINARE ȘI FIERBERE.,Acest mod folosește boabe de cafea proaspete.
3610,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,MODURI DE FUNCȚIONARE,MODUL MĂCINARE PREALABILĂ CAFEA,Acest mod folosește cafea măcinată în prealabil adăugată direct la filtru pentru a face cafeaua.
3611,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"Calitatea și aroma cafelei sunt determinate de tipul de boabe, de mărimea măcinării și de timpul de fierbere. Vă recomandăm să experimentați butonul pentru mărimea măcinării și pentru tăria cafelei până când găsiți cele mai potrivite setări pentru gustul dvs."
3612,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,1. 
3613,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"Pentru a selecta modul Măcinare și fierbere, apăsați butonul s până când se afișează pictograma g. "
3614,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,2. 
3615,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"Umpleți rezervorul cu cantitatea necesară de apă. Rețineți că în timpul ciclului de fierbere, va fi folosită TOATĂ apa introdusă în rezervor."
3616,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,3. 
3617,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,Deschideți compartimentul pentru filtru și așezați un filtru de hârtie numărul 4 în suport. Închideți compartimentul.
3618,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,4. 
3619,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,Deschideți capacul vasului de cafea și umpleți-l cu boabe de cafea proaspete. Nu supraîncărcați vasul astfel încât să puteți închide capacul. Garnitura capacului va ajuta la păstrarea boabelor de cafea proaspete între folosiri.
3620,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,5. 
3621,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"Rotiți comanda de măcinare la setarea necesară (l fin, l mediu și l grunjos)."
3622,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,6. 
3623,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,Apăsați butonul g pentru a selecta numărul de cești pe care le fierbeți. Setarea pe care o alegeți depinde de cantitatea de apă adăugată în rezervor. 
3624,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"De exemplu, dacă ați umplut rezervorul la marcajul de  cești, setați și numărul de cești la . Setarea implicită este ."
3625,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,7. 
3626,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,Selectați tăria dorită a cafelei folosind butonul bb. Setarea implicită este bb.
3627,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,8. 
3628,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"Apăsați butonul + pentru a începe fierberea. După o perioadă scurtă de timp, râșnița va funcționa și lumina din jurul butonului va clipi în timp ce cafeaua se va fierbe."
3629,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,9. 
3630,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE ȘI FIERBERE,,"Odată ce cafeaua este fiartă, lumina nu va mai clipi și va rămâne aprinsă."
3631,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,1. 
3632,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,"Pentru a selecta modul Măcinare prealabilă cafea, apăsați butonul s până când pictograma s se afișează pe ecran. "
3633,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,2. 
3634,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,"Umpleți rezervorul cu cantitatea necesară de apă. Rețineți că în timpul ciclului de fierbere, va fi folosită TOATĂ apa introdusă în rezervor."
3635,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,3. 
3636,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,Deschideți compartimentul pentru filtru și așezați un filtru de hârtie numărul 4 în suport.
3637,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,4. 
3638,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,"Pentru fiecare ceașcă mare, adăugați 6 g de cafea măcinată la filtru. Cantitatea de cafea măcinată pe care o adăugați va depinde de cantitatea de apă adăugată în rezervor. De exemplu, dacă ați umplut rezervorul la marcajul de  cești, adăugați  măsuri de cafea măcinată."
3639,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,5. 
3640,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,Închideți compartimentul filtrului.
3641,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,6. 
3642,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,ro,FOLOSIREA MODULUI MĂCINARE PREALABILĂ CAFEA,,Selectați tăria dorită a cafelei folosind butonul bb.  Setarea implicită este DEZACTIVAT. Setarea tăriei cafelei la ACTIVAT va produce o cafea mai tare prin încetinirea ritmului prin care trece apa prin cafeaua măcinată în prealabil.
